code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3257982142083	https://fr.openfoodfacts.org/produit/3257982142083	openfoodfacts-contributors	1413569217	1537105047	Noir dégustation Pérou	Chocolat  70% de cacao	100 g	Tablette,Carton,Aluminium	tablette,carton,aluminium	Nature Bio	nature-bio	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Commerce équitable, Bio, Bio européen, Fairtrade International, AB Agriculture Biologique          	en:fair-trade,en:organic,en:eu-organic,en:fairtrade-international,fr:ab-agriculture-biologique	EMB 25411	emb-25411		morteau-doubs-france	Saint Maximin,France	Cora	France	Pâte de cacao du Pérou 73 %, sucre de canne, beurre de cacao, lécithine de _soja_.	soja	en:soybeans	Fruits à coque,Gluten,Lait,Oeuf,Sésame	en:eggs,en:gluten,en:milk,en:nuts,en:sesame-seeds		0		1	en:e322,en:e322i	0			0			d	3	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/325/798/214/2083/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/ingredients_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/325/798/214/2083/nutrition_fr.12.200.jpg	2330		41	27																																			36	30									5.4	7				0.03	0.0118110236220472																																								70				17	17							
3760091727824	https://fr.openfoodfacts.org/produit/3760091727824	kiliweb	1497175400	1537100104	Cote d'ivoire grand cru m'brimbo		100 g			Ethiquable	ethiquable	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Bio  	en:organic							France	pâte de cacao* de Côte d'Ivoire 65%, sucre de canne* , beurre de cacao* Cacao : 74% minimum dans le chocolat. * issus du commerce équitable et de Itagriculture biologique (100% du poids total) Peut contenir des traces de fruits à coquet lait et gluten. A conserver dans un endroit sec et frais (18-200c)s A consommer de préférence avant le :			en:gluten,en:milk,en:nuts	en:gluten,en:milk,en:nuts		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/376/009/172/7824/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/nutrition_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/7824/nutrition_fr.9.200.jpg	2502		46	27																																			32	25									9.5	9.2				0.1	0.0393700787401575																																								74				17	17							
3501940101002	https://fr.openfoodfacts.org/produit/3501940101002	openfoodfacts-contributors	1514219528	1537099286	Masse de Cacao 100%		100 g	carton,tablette,plastique	carton,tablette,plastique	Bovetti	bovetti	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates			France	france	Fabriqué en France, Pur beurre de cacao	en:made-in-france,en:pure-cocoa-butter					France		France	100% masse de cacao.						0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/350/194/010/1002/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/ingredients_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/nutrition_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/350/194/010/1002/nutrition_fr.15.200.jpg	2515		54	33																																			8.2	0.3									0	12				0.02	0.0078740157480315																																								100				17	17							
3350031672897	https://fr.openfoodfacts.org/produit/3350031672897	openfoodfacts-contributors	1380058618	1537045935	Chocolat Noir 74% bio Monoprix	Chocolat Noir Dégustation 74% produit issu de l'agriculture biologique	100 g	carton,aluminium	carton,aluminium	Monoprix,Monoprix bio	monoprix,monoprix-bio	Snacks, Snacks sucrés, Confiseries, Chocolats, Chocolats noirs, Chocolats-de-degustation	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolates,en:dark-chocolates,fr:chocolats-de-degustation	agriculture UE / non UE	agriculture-ue-non-ue			Bio, Bio européen, AB Agriculture Biologique, ECOCERT S.A.S. F-32600      	en:organic,en:eu-organic,fr:ab-agriculture-biologique,fr:ecocert-s-a-s-f-32600	EMB 61486A	emb-61486a		tinchebray-orne-france	Paris,France	Monoprix	France	Pâte de cacao* - sucre de canne* - beurre de cacao* - émulsifiant: lécithine de tournesol - extrait de vanille* - * ingrédients issus de l'agriculture biologique			Gluten,Lait,Fruits à coque	en:gluten,en:milk,en:nuts	10 g (1 portion)	10		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/335/003/167/2897/front_fr.20.400.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/front_fr.20.200.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/front_fr.20.400.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/front_fr.20.200.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/ingredients_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/ingredients_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/nutrition_fr.30.400.jpg	https://static.openfoodfacts.org/images/products/335/003/167/2897/nutrition_fr.30.200.jpg	2356		42	26																																			32	27									12	8.3				0.03	0.0118110236220472																																								74				17	17							
3256221407228	https://fr.openfoodfacts.org/produit/3256221407228	openfoodfacts-contributors	1360590173	1537029566	Chocolat noir orange	chocolat noir à l'huile essentielle d'orange issu de l'agriculture biologique	100 g	carton,aluminium,Triman,Green dot,Jetez les emballages carton et aluminium dans le bac de tri,FSC Mixte,FSC C095159, tablette	carton,aluminium,triman,green-dot,jetez-les-emballages-carton-et-aluminium-dans-le-bac-de-tri,fsc-mixte,fsc-c095159,tablette	U Bio, U	u-bio,u	Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aromatisés, Chocolats noirs aromatisés	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates,en:flavoured-chocolates,fr:chocolats-noirs-aromatises					Bio, Bio européen, FSC, FR-BIO-01, Transformé en France      	en:organic,en:eu-organic,en:fsc,en:fr-bio-01,en:transformed-in-france					France,Veynes,05400	Super U, Magasins U	France	Pâte de cacao*, sucre*, beurre de cacao*, huile essentielle d'orange*, émulsifiant : lécithine de tournesol, extrait de vanille*.* Ingrédient issu de l'agriculture biologique. Traces éventuelles de fruits à coque, de gluten, de lait et de soja.			Gluten,Lait,Fruits à coque,Soja, fruits à coque, gluten, lait, soja	en:gluten,en:milk,en:nuts,en:soybeans	20 g	20		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	fr:chocolats-noirs-aromatises	https://static.openfoodfacts.org/images/products/325/622/140/7228/front_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/front_fr.18.200.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/front_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/front_fr.18.200.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/ingredients_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/nutrition_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/325/622/140/7228/nutrition_fr.15.200.jpg	2337		42	26																																			32	27									12.2	8.3				0.03	0.0118110236220472																																								74				16	16							
7613035030671	https://fr.openfoodfacts.org/produit/7613035030671	openfoodfacts-contributors	1431500967	1537023576	Les recettes de l'atelier raisins, amandes & noisettes		195 g	Papier	papier	Nestlé,Les recettes de l'Atelier	nestle,les-recettes-de-l-atelier	Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aux amandes	en:snacks,en:sweet-snacks,en:chocolates,en:chocolates-with-almonds,en:dark-chocolates					Sans arômes artificiels	en:no-artificial-flavors						Magasins U	France	Pâte de cacao {Afrique de l'Ouest, Équateur}, sucre, raisins 6,7 %, _noisettes_ torréfiées 5,8 %, _amandes_ 5,6 %, _beurre_ pâtissier, émulsifiant (lécithine de tournesol), beurre de cacao, arôme naturel de vanille de Madagascar.	noisettes, amandes, beurre	en:milk,en:nuts	Œufs,Gluten,Lait,Autres fruits à coque	en:eggs,en:gluten,en:milk,fr:autres-fruits-a-coque	19,5 g	19.5		1	en:e322,en:e322i	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:chocolates-with-almonds	https://static.openfoodfacts.org/images/products/761/303/503/0671/front_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/front_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/front_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/front_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/ingredients_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/761/303/503/0671/nutrition_fr.10.200.jpg	2293		36.2	18.1																																			42.4	30									9.5	8.6				0	0																																								54				17	17							
3263852210714	https://fr.openfoodfacts.org/produit/3263852210714	teolemon	1393917080	1536998314	Noir dégustation écorces d'oranges confites		100g	carton,papier aluminium	carton,papier-aluminium	Leader price	leader-price	Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats noirs à l'orange	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates,en:dark-chocolates-with-orange							EMB 61486A	emb-61486a		tinchebray-orne-france	France	Leader price,Franprix	France	Pâte de cacao, sucre, cacao maigre en poudre, écorces d'orange confites 5% (écorces d'orange 2,5%, sucre, dextrose, correcteur d'acidité : acide citrique), beurre de cacao, émulsifiant : lécithine de tournesol, huile essentielle d'orange, arôme vanille.			en:gluten,en:milk,en:nuts	en:gluten,en:milk,en:nuts	Un carré (10 g)	10		2	en:e322,en:e322i,en:e330	0			0			d	4	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates-with-orange	https://static.openfoodfacts.org/images/products/326/385/221/0714/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/ingredients_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/326/385/221/0714/nutrition_fr.10.200.jpg	2197		35	21																																			38	33									12.3	9.3				0.01778	0.007																																						2.5		70				18	18							
3760091729064	https://fr.openfoodfacts.org/produit/3760091729064	kiliweb	1510942637	1536953273	Chocolat noir amande physalis		100 g			Ethiquable	ethiquable	Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aux amandes, Chocolats noirs aux amandes	en:snacks,en:sweet-snacks,en:chocolates,en:chocolates-with-almonds,en:dark-chocolates,en:dark-chocolates-with-almonds	Pérou	perou	Pérou	perou	Bio  	en:organic					France	Magasins U	France	Chocolat noir aux amandes entières et physalis issu du commerce équitable et de l'agriculture biologique Ingrédionts : pâte de caca00' du Pérou 46%, sucre de canne&quot			fr:autres fruits à coques et lait	fr:autres-fruits-a-coques-et-lait		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates-with-almonds	https://static.openfoodfacts.org/images/products/376/009/172/9064/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/376/009/172/9064/nutrition_fr.7.200.jpg	2397		40.2	20.1																																			38.4	28.2									9.2	9.8				0.07	0.0275590551181102																																						12		65				18	18							
3370077589584	https://fr.openfoodfacts.org/produit/3370077589584	openfoodfacts-contributors	1480696964	1536820343	Chocolat 70% Cacao Madagascar					Saveurs & Nature	saveurs-nature	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates					Bio, Bio européen, AB Agriculture Biologique      	en:organic,en:eu-organic,fr:ab-agriculture-biologique							France							0										d		Sugary snacks	Chocolate products	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/337/007/758/9584/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9584/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9584/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9584/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9584/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/337/007/758/9584/ingredients_fr.11.200.jpg			2443		44.1	26.6																																			33.2	25.9									12.2	8.1				0	0																																								70				17	17							
3347430011808	https://fr.openfoodfacts.org/produit/3347430011808	openfoodfacts-contributors	1473163826	1536686441	Chocolat noir bio 74% de cacao	Tablette de chocolat	100 g	Carton,Cellulose	carton,cellulose	Moulin des moines	moulin-des-moines	Snacks, Snacks sucrés, Chocolats, Chocolats noirs	en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates	Pérou,République dominicaine,Améique du Sud	perou,republique-dominicaine,ameique-du-sud	France	france	Commerce équitable, Bio, Bio européen, Max Havelaar, AB Agriculture Biologique, Max Havelaar France          	en:fair-trade,en:organic,en:eu-organic,en:max-havelaar,fr:ab-agriculture-biologique,fr:max-havelaar-france					Paris,France	La ruche d'Alésia,Biocoop	France	Pâte de cacao, sucre de canne, beurre de cacao.			en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans	en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans		0		0		0			0			d	3	Sugary snacks	Chocolate products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:dark-chocolates	https://static.openfoodfacts.org/images/products/334/743/001/1808/front_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/front_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/front_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/front_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/ingredients_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/nutrition_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/334/743/001/1808/nutrition_fr.12.200.jpg	2471		46.4	27.9																																			30.8	23.1									10.7	8.6				0.01	0.00393700787401575																																								74				17	17							
